All Kickers  CBS Average Projections Standard Categories
,,,Upcoming,,,Trends,,Pos Rank,Total,,1-19,,20-29,,30-39,,40-49,,50+,,XPS,,FPTS,,
Avail,Player,Opp,OVP,Bye,Owned,Start,Expert,FG,Att,FG,ATT,FG,ATT,FG,Att,FG,Att,FG,Att,XP,Att,Avg,Total,
FA,Tucker McCann K | TEN,@DEN,27,7,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Aldrick Rosas K | NYG ,PIT,11,11,10,4,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Kai Forbath K | DAL ,@LAR,19,10,8,6,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Cairo Santos K | TEN,@DEN,27,7,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,JJ Molson K | FA,BYE,---,0,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Anthony Cantele K | FA,BYE,---,0,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Stephen Gostkowski K | NE ,MIA,30,6,3,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Adam Vinatieri K | IND ,@JAC,15,7,24,9,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Andrew Furney K | NYJ,@BUF,1,11,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Ryan Succop K | TEN ,@DEN,27,7,2,1,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Corey Acosta K | SF,ARI,29,11,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Rodrigo Blankenship K | IND,@JAC,15,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Cody Parkey K | TEN,@DEN,27,7,1,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Graham Gano K | CAR ,LV,18,13,1,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Anthony Fera K | FA,BYE,---,0,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Mike Nugent K | NE,MIA,30,6,3,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Elliott Fry K | TB,@NO,9,13,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Brad Craddock K | CLE,@BAL,8,9,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Dominik Eberle K | LV ,@CAR,26,6,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Jaden Oberkrom K | CLE,@BAL,8,9,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Jon Brown K | JAC,IND,28,7,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,Sam Ficken K | NYJ,@BUF,1,11,5,3,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0
FA,JK Scott K | GB,@MIN,21,5,0,0,N/R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Report Updated as of  8/16/20 11:15 AM EST
